Product_id,Brand Name,Product Name,Image URL,Selling Price,MRP Price,Discount Percentage,Rating,Comment / Review Count,Listing Type,Source Page
33144110,Nike,Heritage 2.0 Tote Bag (22L),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/13/q7JoJxcJ_5b832574fa4c4470824743affb6fc3dc.jpg",1995,1995,0,4.3,24,Oragnic,Brand
38214603,Nike,Club Kids' Unstructured Cap,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/24/7xQgmnuC_e7263bace07048e9b098385266701f63.jpg",795,795,0,0,0,Oragnic,Brand
38941768,Nike,Swoosh Medium-Support Bra,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/26/7MDf7IYX_4d1aa2afb7884a43abea2f3d03bae896.jpg",2345,2495,6%,5,6,AD,Brand
38756819,Nike,Run Defy Men's Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/18/pYTg3HJF_f86962bfdea14574a0e7ce2bb2f04b96.jpg",3995,3995,0,4.2,9,Oragnic,Brand
36619556,Nike,Brasilia 9.5 Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/26/ZODPwFwO_36887afda9054aadb51b369a7b5a2fd1.jpg",1836,2295,20%,5,21,Oragnic,Brand
38904583,Nike,Jordan Sport Men's Shorts,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/24/kdkfEEH2_f5250f5b5621457eab0770d1b28fa108.jpg",2345,2495,6%,4.4,8,AD,Brand
35012842,Nike,Brand Logo Sports Backpack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JUNE/18/geNuZh55_4e9a53febc8147b387ac60898ccb7760.jpg",1397,1995,30%,4.4,1.3k,Oragnic,Brand
30753887,Nike,Academy Football Gymsack (18L),"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/30/O0Td3iGk_923c0419195e419ba1e6fc92ae0485a8.jpg",895,895,0,4.6,225,Oragnic,Brand
24218930,Nike,Men Dri-FIT Sports Tights,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24218930/2023/7/27/46d3fafb-46f9-4edc-8a5e-b3d0b440a91d1690435248518NikeDri-FITUniversaWomensMedium-SupportMid-Rise20cmapproxSho1.jpg",1499,1595,6%,4.7,696,AD,Brand
38362902,Nike,Women's Road Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/2/I1NVAKgs_72925d71181b48e28edfd1681390d23d.jpg",3995,3995,0,4.6,5,Oragnic,Brand
25205556,Nike,Revolution 7 Sports Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MARCH/4/jb9pxasm_a0e2b3b1ed3447e6a924eadf6da26191.jpg",3695,3695,0,4.5,1.6k,Oragnic,Brand
24265840,Nike,Men Dri-FIT Fitness Tights,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24265840/2023/7/31/0ad8bc18-e28d-439f-9ee2-4284ce56b12a1690779441960ASMNPDFTIGHT1.jpg",1875,1995,6%,4.7,655,AD,Brand
34022440,Nike,Older Kids' Sports Bra,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/MAY/9/Wbp6z3WE_d709322efb9b4a4794a087161277f1ab.jpg",777,1295,40%,4.1,37,Oragnic,Brand
34230731,ADIDAS,Round Neck Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/34230731/2025/8/5/a2964c93-712c-4c74-b651-4d157401ba0a1754373310481-ADIDAS-Brand-Logo-Detail-Round-Neck-Sweatshirt-6381754373310-1.jpg",999,2299,57%,4.2,292,AD,Brand
30936968,ADIDAS,3 Striped Woven Track Suit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30936968/2024/11/6/9dce56b9-d7b2-4c1b-8cc0-44651a1e6eda1730889871401-ADIDAS-Men-Tracksuits-9141730889870896-1.jpg",2959,3999,26%,3.7,392,AD,Brand
38664894,ADIDAS,Kids Amblish 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/0Gv3GKOJ_5c37e91250134576961bcd7f80b96524.jpg",1493,1799,17%,4.4,9,Oragnic,Brand
16357228,ADIDAS,Pack of 3 Low-Cut Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16357228/2021/12/3/fec85cde-977f-4b7e-a6a9-66d83e603f831638526226919AdidasWomensPackof3Low-CutSocks1.jpg",382,449,15%,4.3,1.4k,Oragnic,Brand
37547729,ADIDAS,Jacket with Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/21/GJGz6klK_2cd5e8fb7eaa409dba69012109683339.jpg",3349,4999,33%,4,68,AD,Brand
34010046,ADIDAS,Men Flaze Mode Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/15/zwYZ9rjX_e2f4ffe1ab2e4b7a8c9fcdbdc757b50c.jpg",2299,4599,50%,4.2,38,Oragnic,Brand
21287360,ADIDAS,Men Pack Of 5 Ankle-Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21287360/2022/12/23/f135cf6c-5326-4aac-b965-d02a85b589611671789913546ADIDASMenPackOf5Ankle-LengthSocks1.jpg",479,599,20%,4.4,1.3k,Oragnic,Brand
30777657,ADIDAS,3S Plain Jacket with Joggers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30777657/2024/12/18/4fa96b66-d77a-4bc3-a375-b0fd471d1ad61734525889569-ADIDAS-Men-Tracksuits-9541734525888755-1.jpg",2599,3999,35%,4.5,222,AD,Brand
16881118,ADIDAS,Men 3 Ankle-Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16881118/2022/1/19/8e0b266e-9c99-4ece-88c0-b5549abc39101642602613703AdidasMensPackof3AnkleLength-Socks1.jpg",367,399,8%,4.4,15.1k,Oragnic,Brand
32355656,ADIDAS,Men Cricup 23 Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32355656/2025/3/4/39502816-0759-466f-837c-44fc2b493f401741078996968-ADIDAS-Men-Cricup-23-Shoes-8801741078996715-1.jpg",2255,4799,53%,4.2,162,Oragnic,Brand
30106062,ADIDAS,Women Aeroready Track Suits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30106062/2024/9/14/8f80ccef-b099-4a8b-83a6-2a7c2c5128c11726296347772-ADIDAS-Women-Tracksuits-2021726296347035-1.jpg",2439,3999,39%,4.4,166,AD,Brand
24171836,ADIDAS,Girls BOS TTOP Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24171836/2023/9/29/6741a5a9-be3b-44b4-878b-9a08f2672a321695977227651-ADIDAS-Girls-Tops-3821695977227333-1.jpg",1263,1599,21%,4.6,46,Oragnic,Brand
16881114,ADIDAS,Men Pack of 3 Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16881114/2022/1/19/b85d5b8e-98fb-4987-8dc5-6830d982885f1642602619612AdidasMensPackof3AnkleLength-Socks1.jpg",478,549,13%,4.4,2.3k,Oragnic,Brand
30106059,ADIDAS,3S Plain Training Tracksuit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30106059/2024/11/23/ac9d6b51-c0d0-49b9-bb1d-1bddfb6591b21732339636335-ADIDAS-Women-Tracksuits-5251732339635628-1.jpg",2989,4599,35%,4.4,274,AD,Brand
38664954,ADIDAS,Kids Ambroll 1.0 Walking Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/29/uGmNBNhr_b86900f6d2c644e684ac745b221e9eb9.jpg",1908,2299,17%,0,0,Oragnic,Brand
16525336,ADIDAS,Pack of 3 Low-Cut Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16525336/2021/12/15/c15f9b5c-7013-4b00-87b2-6cda483712441639564502659AdidasUnisexPackof3Low-CutSocks1.jpg",478,549,13%,4.3,4.8k,Oragnic,Brand
30106060,ADIDAS,Women Aeroready Tracksuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30106060/2024/9/26/88ff73eb-b377-4313-ac48-da30b8eea07a1727344125226-ADIDAS-Women-Tracksuits-3861727344124431-1.jpg",2439,3999,39%,4.5,174,AD,Brand
38622818,ADIDAS,Men Runsolid 2 Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/20/xD1FsUp5_04dd83967ea44d87b8e06a76622487a4.jpg",3471,5599,38%,0,0,Oragnic,Brand
29885320,ADIDAS,Men Duramo SL Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29885320/2024/11/25/1bc83905-ff7c-458b-b756-e49b0aefd8db1732517087250-ADIDAS-Men-Sports-Shoes-9361732517086868-1.jpg",3365,6599,49%,4.2,80,Oragnic,Brand
30777000,ADIDAS,3 Stripes Training Jacket,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30777000/2024/11/14/1609db01-8388-403b-8420-dc27d40dab391731573303021-ADIDAS-Women-Jackets-9101731573302592-1.jpg",2129,2999,29%,4.7,398,AD,Brand
29021366,ADIDAS,Men CLOUDFOAM GO LOUNGER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29021366/2024/6/7/a3fc58aa-08a0-46d6-bfc2-6eda6395edc51717752928508-ADIDAS-Men-Woven-Design-Mould-2-Lounger-Walking-Shoes-484171-1.jpg",3359,5999,44%,3.9,434,Oragnic,Brand
24172700,ADIDAS,Kids Linear Printed T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24172700/2025/5/27/1a353c69-f955-488b-81a1-380b8d1de2831748334899633-ADIDAS-Unisex-Kids-Tshirts-8541748334899231-1.jpg",755,1199,37%,4.5,38,Oragnic,Brand
35842902,ADIDAS,Own The Run Zip Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JULY/19/MHgHPRyF_8b6c4b08e233400680c8f50429118d15.jpg",2439,3999,39%,4.5,19,AD,Brand
34009976,ADIDAS,Men Light Edge Force Running,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/27/chQ3gbWw_10bfa84016a7485081383d5c51c47cd6.jpg",2799,5599,50%,4.6,43,Oragnic,Brand
33180349,ADIDAS,Men BREAKNET 2.0 IKD Tennis,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33180349/2025/4/24/5fb36406-5c24-4369-b87e-74ba12110c0b1745470505506-ADIDAS-Men-Sports-Shoes-8851745470505127-1.jpg",2579,5999,57%,4.5,323,Oragnic,Brand
30926351,ADIDAS,Strip Sleeves Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30926351/2024/11/26/fd40700a-94e5-4663-bc9b-cdaef02557721732623052382-ADIDAS-Women-Sweatshirts-8431732623051884-1.jpg",1709,2999,43%,4.7,43,AD,Brand
38747071,ADIDAS,Kids Adi Trend 1.0C Walk Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/20/8SVPSpvC_4963c2b584cf421699daf576a05201fd.jpg",1908,2299,17%,3.9,8,Oragnic,Brand
28273270,ADIDAS,Unisex Gym Linear Duffel Bag,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/28/sjihnzSz_db7dea5849f84438be93c6336716ab18.jpg",1379,2299,40%,4.1,170,Oragnic,Brand
36657481,ADIDAS,Embroidered Sweatshirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/OCTOBER/27/juVB7eEr_f58cd17082844652bf8b379a9c0a26d6.jpg",2199,3999,45%,3.8,5,AD,Brand
23131152,ADIDAS,Women AVAFLASH LOW Tennis Shoe,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23131152/2023/8/24/30b798ab-c07f-44e3-8e22-4e5b89ce9abe1692858940510-ADIDAS-Women-Sports-Shoes-2571692858940321-1.jpg",2399,8999,73%,4.1,134,Oragnic,Brand
29494070,HRX by Hrithik Roshan,Men Pack Of 5 Ankle Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29494070/2024/8/28/4945638c-5ffc-4b8e-b8c1-a96a61c7e8651724845060651-HRX-by-Hrithik-Roshan-Men-Pack-Of-5-Ankle-Length-Socks-62617-1.jpg",370,1499,Rs. 1129,4.5,8.6k,AD,Brand
23598780,HRX by Hrithik Roshan,Women Lifestyle Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23598780/2023/9/27/fd1fe35f-def6-450d-ba35-5e4a04094e4b1695824149023-HRX-by-Hrithik-Roshan-Women-Solid-Lifestyle-Track-Pants-6021-1.jpg",439,999,56%,4.1,1.7k,AD,Brand
28297408,HRX by Hrithik Roshan,Rapid-Dry Sports Tracksuit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28297408/2024/4/2/9b8e026f-b059-4e68-8038-21a9c1157c6a1712048320048-HRX-by-Hrithik-Roshan-Men-Tracksuits-9201712048319467-1.jpg",1332,4299,Rs. 2967,3.8,1.4k,Oragnic,Brand
32093861,HRX by Hrithik Roshan,HRX-235 03 Mesh Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32093861/2024/12/26/6f3cc854-679c-4f53-83dd-68c0e5a254521735211019360SportsShoes1.jpg",879,3999,Rs. 3120,4.1,2k,Oragnic,Brand
22941186,HRX by Hrithik Roshan,Pack Of 3 Ankle Length Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/26/BHUlU1bO_170daea8a6a144d9ba51d242caabfec4.jpg",267,1099,Rs. 832,4.3,5k,AD,Brand
2311895,HRX by Hrithik Roshan,Men Square Sunglasses,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2311895/2018/5/24/40e222b7-a2c8-4a4f-ae10-ee7b5e80a4181527154081660-HRX-by-Hrithik-Roshan-Men-Square-Sunglasses-MFB-PN-CY-80249-2521527154081627-1.jpg",1220,3299,63%,4.2,1k,Oragnic,Brand
23532226,HRX by Hrithik Roshan,Pack of 3 Ankle Sports Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/26/pWGyhJV2_4035fa20f53e46539b8a5cd87d72dbe6.jpg",299,1099,73%,4.5,5.9k,Oragnic,Brand
31614777,HRX by Hrithik Roshan,Striped Rapid-dry Gym T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31614777/2025/3/26/71972eb9-5732-4e55-8d99-0f743eb1a4e41742977338088-HRX-by-Hrithik-Roshan-Men-Tshirts-4381742977337565-1.jpg",339,999,66%,4.3,142,AD,Brand
27040010,HRX by Hrithik Roshan,Women Pack of 3 Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27040010/2024/1/21/0c6e5830-2af0-41ee-94ee-d1486fab32f21705848142699HRXbyHrithikRoshanMenPackOf3PatternedAnkle-LengthSocks1.jpg",249,599,58%,4.4,194,Oragnic,Brand
27865966,HRX by Hrithik Roshan,Women Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27865966/2024/2/26/6a2d0164-bd08-4ccb-af9e-f6d698b1a40e1708942203677SportsShoes1.jpg",959,3999,Rs. 3040,4.3,1.9k,Oragnic,Brand
30659486,HRX by Hrithik Roshan,Rapid-Dry Training T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30659486/2024/12/5/507a36b2-79d2-4263-a159-b8f104933b8b1733381616323-HRX-by-Hrithik-Roshan-Men-Tshirts-4921733381615825-1.jpg",455,1199,62%,4.3,247,AD,Brand
33801826,HRX by Hrithik Roshan,Men Solid Track Pant,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33801826/2025/5/5/a67c532b-b4e6-46db-a5d2-5b31b86eb98e1746446462233-HRX-by-Hrithik-Roshan-Men-Track-Pants-861746446461441-1.jpg",584,1499,Rs. 915,3.9,3.2k,Oragnic,Brand
38839421,HRX by Hrithik Roshan,Women's Lifestyle Trackpant,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/DECEMBER/20/8WNMVmF8_b1698cfb37fc46b0a9cd9580275181d1.jpg",649,1699,62%,4.1,25,Oragnic,Brand
32990303,HRX by Hrithik Roshan,Men Training Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32990303/2025/5/30/7628dc97-2e33-4909-b176-fdc7d4fe27321748594869397-HRX-by-Hrithik-Roshan-Men-Track-Pants-5601748594868581-1.jpg",495,1599,69%,4.1,107,AD,Brand
29553914,HRX by Hrithik Roshan,Unisex Back To School Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29553914/2024/5/16/402e4e48-9020-4e59-a8bd-ae8f5e3aa3431715799849775HRXbyHrithikRoshanUnisexColourblockedSneakers1.jpg",924,3699,Rs. 2775,4.3,1.1k,Oragnic,Brand
39797533,HRX by Hrithik Roshan,Men Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/FEBRUARY/3/I053uo9t_4010c5ad7c034db586c1b58e2639aef6.jpg",1999,6599,70%,0,0,Oragnic,Brand
21771858,HRX by Hrithik Roshan,Polo Collar Sports T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21771858/2023/7/13/2d926e62-f2c1-468e-ae6f-9d14bd1878041689240231547-HRX-by-Hrithik-Roshan-Men-Tshirts-841689240231190-1.jpg",431,1199,64%,4.1,928,AD,Brand
17281184,HRX by Hrithik Roshan,Women Solid Training Tights,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17281184/2022/6/7/babb95ea-2b2f-4e58-a61d-acfcc98a0caa1654600589283-HRX-by-Hrithik-Roshan-Women-Tights-3231654600588559-2.jpg",519,1299,Rs. 780,4,6.7k,Oragnic,Brand
32085906,HRX by Hrithik Roshan,Unisex Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32085906/2024/12/25/c61e92aa-9d16-4fd7-8cad-c100cf3560351735143905559UnisexComfortableRunningShoes1.jpg",869,2999,Rs. 2130,4.3,3.3k,Oragnic,Brand
31614934,HRX by Hrithik Roshan,Rapid-Dry Running T-shirt,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/31614934/2025/3/7/940383b2-fa03-4c64-901e-7034c28ce95f1741351576921-HRX-by-Hrithik-Roshan-Men-Tshirts-9071741351576202-1.jpg",407,1199,66%,4.1,162,AD,Brand
33726003,HRX by Hrithik Roshan,Women Lifestyle Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33726003/2025/6/11/1407d082-9282-4e87-a129-84b7970720551749614888755-HRX-by-Hrithik-Roshan-Women-Track-Pants-4001749614888075-1.jpg",696,1699,59%,4.1,207,Oragnic,Brand
10986444,HRX by Hrithik Roshan,Women Running Socks,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10986444/2020/1/31/2a0d5da4-1273-45ae-b642-3b6fda1f15a91580472939327-HRX-by-Hrithik-Roshan-Women-Pack-of-3-Ankle-Length-Socks-381-1.jpg",279,699,60%,4.6,5.5k,Oragnic,Brand
33243807,HRX by Hrithik Roshan,Men Lifestyle Joggers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/33243807/2025/6/17/d26a44b7-5e0e-4325-95e8-1c7ee5c9c8621750156133558-HRX-by-Hrithik-Roshan-Men-Track-Pants-6381750156132755-1.jpg",593,1799,67%,4.1,108,AD,Brand
35040904,HRX by Hrithik Roshan,Men Active Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/35040904/2025/7/7/7bcf625a-4615-48c7-9218-401c780ffcfa1751878874995-HRX-by-Hrithik-Roshan-Men-Mesh-Running-Non-Marking-Shoes-761-1.jpg",1399,6999,Rs. 5600,3.7,859,Oragnic,Brand
36264644,HRX by Hrithik Roshan,Men Sports Sandals,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/AUGUST/7/Nbp8D5f7_bf5be83fa6ca4710979e9db8b104a0d7.jpg",554,3699,Rs. 3145,3.7,467,Oragnic,Brand
32990216,HRX by Hrithik Roshan,Men Rapid-Dry Running Joggers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/32990216/2025/7/2/3e0d550a-acf0-43b0-a160-ca36defb11761751437162183-HRX-by-Hrithik-Roshan-Men-Track-Pants-7551751437161401-1.jpg",419,1399,70%,4,131,AD,Brand
23976344,HRX by Hrithik Roshan,Women Running Shoes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23976344/2023/7/11/cf6d6b67-186a-444a-a2a7-49afebad8a0c1689091586156HRXbyHrithikRoshanWomenOffWhiteMeshRunningNon-MarkingShoes1.jpg",987,3799,Rs. 2812,4.3,9.2k,Oragnic,Brand
29982397,HRX by Hrithik Roshan,Men Rubber Slip-On,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/NOVEMBER/6/8zibiMeq_3e534293576843278f10cdebabe7e3f9.jpg",489,3499,Rs. 3010,4.2,19.6k,Oragnic,Brand
30702090,HRX by Hrithik Roshan,Rapid-Dry Track pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30702090/2024/12/7/df3fbbc4-ea7f-4b6c-9a0e-c3cbfe94b74a1733563274452-HRX-by-Hrithik-Roshan-Men-Track-Pants-3001733563273716-1.jpg",559,1999,72%,3.9,203,AD,Brand
38833894,HRX by Hrithik Roshan,Men Running Track Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2026/JANUARY/15/JT4dDRzC_2164b4ac57a843eeb8b44c2ef88c547e.jpg",499,1499,67%,3.2,44,Oragnic,Brand
